id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
77A7dWpSxVoauUbJn83Oj3,0.595,0.667,6.0,-6.442,0.034,0.296,0.0,0.109,0.272,121.949
3v5hpjKoF63Lr9vLIKOpL8,0.306,0.745,0.0,-4.64,0.0376,0.000295,2.6e-05,0.396,0.453,143.805
7eaqzZaLKrUZYW58SALER2,0.546,0.367,3.0,-10.193,0.0272,0.807,0.0,0.115,0.394,136.411
0MDFaaKSyNrt4aZtJvqirX,0.381,0.896,2.0,-3.712,0.0517,0.00113,0.0,0.183,0.564,157.981
51PuIBYfGsXVFmnsv70Vr3,0.281,0.484,4.0,-5.697,0.0371,0.301,0.0,0.113,0.325,117.827
4nNmIoO7YIm8EuoY8pUrXE,0.448,0.754,4.0,-5.343,0.0316,0.0234,0.00686,0.108,0.233,95.253
6TIBQ6xqAEbcTDcnXJqgVT,0.509,0.766,9.0,-4.177,0.0373,0.00142,0.0,0.297,0.707,102.86
6Am1VgKxTIDabVMKMqDK8y,0.611,0.818,7.0,-6.352,0.0332,0.0688,0.0,0.0929,0.435,115.976
5oR3HK1s3V8eOjwZWSVjQr,0.559,0.486,7.0,-5.866,0.0367,0.0258,8.76e-05,0.261,0.367,137.928
2qTOszFOraCetAWrbXM0qv,0.602,0.74,1.0,-5.615,0.0267,0.0423,0.0,0.236,0.704,145.955
7uAWex7T9i7ZXghCh4rltO,0.512,0.601,8.0,-6.84,0.0267,0.00187,0.0,0.0535,0.821,96.046
5jsFP9UeOXngDEslmUVozc,0.496,0.755,9.0,-4.408,0.0277,0.000964,0.0876,0.374,0.421,90.0
1hftvuPphPqruhvXQSup0O,0.583,0.878,2.0,-3.392,0.0348,0.0237,0.0,0.22,0.761,102.807
2Jq2KzxOvLrlH16hlcnm7d,0.544,0.621,2.0,-8.131,0.0397,0.0442,3.73e-06,0.28,0.382,146.798
4F880Aeo2WO7N0lULjWgzm,0.602,0.951,7.0,-4.807,0.0559,0.0583,1.28e-05,0.311,0.533,148.098
0NBaQcjwg7ROSc8qosY5Fj,0.473,0.888,9.0,-6.343,0.0587,0.00182,0.0,0.0435,0.853,77.622
3fgVZPySJ6fbCIm4r2PitX,0.431,0.862,9.0,-6.872,0.0484,0.0287,0.352,0.857,0.599,165.991
7GPTK0ueaymxm8UUvYyP2l,0.517,0.904,5.0,-4.234,0.0395,0.00105,0.000913,0.264,0.529,127.049
4lkxrngFnPkp54beg466xV,0.461,0.779,1.0,-5.51,0.0327,0.0315,0.0,0.283,0.623,141.993
5sdjnLfLl7Xe8UZZ0d0G5f,0.45,0.814,2.0,-4.947,0.0338,0.000196,0.0,0.358,0.579,82.032
7aQWQSrLhPuRbHUewe6HLB,0.644,0.616,2.0,-5.755,0.0325,0.14,0.00178,0.0745,0.345,147.083
5mOAXvYO4xSppP2NmrBhQu,0.506,0.893,9.0,-3.831,0.0364,0.00261,0.000306,0.104,0.582,142.039
2kWP0vqm0XoLahLhTxCPCL,0.467,0.829,4.0,-5.289,0.038,0.00538,5.22e-06,0.353,0.613,166.062
0VBKTzLzBPf2KJJofXPGVH,0.401,0.817,1.0,-4.782,0.045,0.000283,0.000617,0.107,0.349,173.891
5u1gJ956WPF41Xqhf72d22,0.539,0.786,6.0,-4.884,0.0269,0.00228,1.79e-05,0.121,0.503,88.969
2hJI1lFKKWAsy6UAPSQyVU,0.435,0.856,0.0,-4.967,0.0515,0.00856,0.0343,0.117,0.569,180.298
5KcBudCONtFGSI4c9YAH5u,0.552,0.886,0.0,-4.906,0.031,0.000892,0.0,0.14,0.62,142.048
0LJFQp5QziQP4QjUybN9yP,0.642,0.387,1.0,-10.852,0.0613,0.401,6.11e-06,0.11,0.585,151.034
4pXaDCpq459IkaUp84VM5m,0.723,0.511,9.0,-7.26,0.0555,0.655,0.124,0.128,0.201,90.951
5I3y0xO2zxDYLgUJJ9RkYL,0.649,0.611,1.0,-5.386,0.0312,0.0899,0.0,0.0819,0.317,142.899
5HphhcOuLFWBj9IghbrKJB,0.497,0.351,1.0,-9.048,0.0648,0.777,0.0,0.157,0.234,171.719
3bP9pv7uHgCN4mzmelCIjO,0.676,0.449,2.0,-9.054,0.252,0.101,0.00846,0.0816,0.342,153.969
3HLb8PRE1JcZTJoveY3Mez,0.49,0.533,9.0,-7.246,0.19,0.36,0.0,0.0939,0.513,160.011
48Ni2LTyeTjTzWBD69q9Dm,0.807,0.696,6.0,-6.915,0.0348,0.426,0.843,0.0578,0.903,129.981
4NV1Hoah3ggnoOP7PlrWjh,0.721,0.482,9.0,-8.491,0.0354,0.336,0.000167,0.137,0.314,113.031
3I18yc91YWnLAMTQSS4SiE,0.576,0.465,2.0,-6.369,0.0778,0.11,7.18e-05,0.208,0.334,182.067
36Cs04fKrfupan7JZPBCYS,0.662,0.61,5.0,-8.225,0.0521,0.321,1.71e-06,0.169,0.536,89.997
395GwdPbJqFzM7ihmlCe8Z,0.765,0.449,4.0,-12.537,0.173,0.655,0.0,0.36,0.653,120.012
4j63ho8KkjNLx9PInIcgyQ,0.814,0.325,2.0,-8.988,0.0441,0.704,0.0,0.0849,0.332,107.997
7sdWbnUGRzpWJmupEpXJiP,0.67,0.487,1.0,-8.858,0.185,0.305,0.0,0.0801,0.351,142.848
1XXNLuG4TNBUiIM9QF3XLF,0.677,0.678,6.0,-3.915,0.0835,0.259,0.0,0.105,0.27,76.94
7ISSqT0VPIh8A9tIVxurUu,0.645,0.565,1.0,-10.714,0.0669,0.488,0.104,0.0953,0.318,136.191
6xfKovdHM1wbD3oi1J83mr,0.626,0.465,2.0,-10.149,0.0624,0.0435,0.0,0.109,0.257,136.033
2lBExcAjBgX7Jb480goU9B,0.763,0.667,2.0,-6.285,0.085,0.021,2.4e-05,0.0715,0.75,95.864
60noSWJZxLxgZBzmOKxckF,0.734,0.472,11.0,-9.502,0.207,0.605,0.0,0.0919,0.397,77.645
7n7ZuzfTUJEvo7cZJVvCwd,0.67,0.747,5.0,-6.531,0.0752,0.339,2.14e-06,0.173,0.527,120.083
7166FiVEnGCG27MITo4kXC,0.38,0.793,9.0,-5.887,0.467,0.303,0.0,0.335,0.529,174.007
2OGqjv2CNqU0Gf1GgvbODU,0.476,0.224,5.0,-7.342,0.0434,0.898,0.0,0.107,0.424,139.493
0EnSlazIrg3sp5T6RXw4iM,0.563,0.503,1.0,-10.111,0.0471,0.0091,0.0,0.28,0.515,151.912
2UPZsKorPS5xSr4BRhOxny,0.5,0.468,4.0,-7.185,0.0501,0.325,2.51e-05,0.436,0.533,115.705
1pA0LgbtDzHRWCwuAWqw3z,0.808,0.481,2.0,-7.057,0.0349,0.197,0.00019,0.12,0.34,95.014
3dfnjL5M28ZkSZU0SSSSGa,0.853,0.385,5.0,-10.802,0.0488,0.278,9.99e-05,0.111,0.217,120.06
7nogWi70pk4R7t8aNomgGu,0.793,0.488,5.0,-8.505,0.0476,0.134,2.07e-05,0.259,0.346,132.06
30xoUvcCyCXeQBdu8QmrQF,0.797,0.534,4.0,-8.057,0.0611,0.00481,0.000913,0.11,0.115,130.013
5cLRmsipy54ddUeJt1h4uk,0.537,0.537,8.0,-7.437,0.0281,0.454,0.833,0.129,0.298,159.875
1fEkrXY5RLeVZ7kMDzGUVb,0.662,0.274,4.0,-6.596,0.0521,0.71,1.31e-05,0.161,0.404,60.045
0EdTXBGnQ6uiJ0OxWTInVC,0.764,0.67,8.0,-3.056,0.0741,0.0233,0.000461,0.163,0.534,77.997
2RtodA9O20qR1GcAqzhWLy,0.598,0.452,8.0,-9.68,0.244,0.479,0.00876,0.25,0.341,77.059
17ojW9f6g030DJIRIKCTur,0.638,0.356,6.0,-16.089,0.34,0.491,5.87e-06,0.184,0.675,153.983
2Fw6WaVEGVqi5aj1AIVuDE,0.597,0.535,0.0,-6.571,0.114,0.15,0.0,0.0808,0.353,169.99
64jK5HLnuxyCv4tYODdBXx,0.642,0.674,6.0,-6.012,0.0556,0.142,2.17e-06,0.101,0.468,77.067
1xsCnWpqy3pqj1jC85SyLQ,0.584,0.631,5.0,-5.302,0.0342,0.109,1.47e-05,0.353,0.684,137.018
6hDgNvgXstF65ymjGlxpky,0.861,0.634,9.0,-6.634,0.0393,0.532,0.000951,0.0779,0.868,106.996
5ScbulRnixQ2XAdvrPMFjz,0.32,0.466,8.0,-6.77,0.0374,0.00645,0.0,0.133,0.338,177.693
5Kskr9LcNYa0tpt5f0ZEJx,0.907,0.393,4.0,-7.636,0.0539,0.451,1.35e-06,0.135,0.202,104.949
3MEruRteiUZXkStfTlZqRn,0.865,0.792,4.0,-4.207,0.0677,0.168,1.46e-05,0.107,0.562,101.985
50lTDu2BnjyqWnUFsxMryJ,0.703,0.78,1.0,-4.987,0.139,0.0913,1.85e-06,0.124,0.567,94.028
1IZGMPe57hATuLJgmMR4eP,0.669,0.687,6.0,-5.782,0.12,0.009,0.0,0.508,0.335,91.969
16Km3GR6GYMrIyVPk31DAe,0.725,0.876,11.0,-4.375,0.167,0.245,2.84e-06,0.0934,0.814,99.959
14qNHvX8h6HoynFuV0RxWS,0.687,0.584,6.0,-7.336,0.0422,0.222,0.00114,0.12,0.228,88.025
136YrbHq6kb1sb1a5lJSQ4,0.545,0.667,1.0,-8.855,0.35,0.0587,0.0,0.108,0.32,78.261
1Az0s9nKNvuXOyazOm7avj,0.739,0.417,2.0,-7.233,0.116,0.288,0.0,0.117,0.319,159.949
0TV0SMqPu7N2KJineyXQxz,0.689,0.692,0.0,-7.772,0.26,0.141,0.0,0.107,0.283,179.001
22UqpytngbjYrHj5oIaaDL,0.75,0.681,2.0,-6.235,0.278,0.0021,0.0,0.522,0.565,145.869
3j2c4L32wU4LkILIkDzqse,0.53,0.718,1.0,-4.162,0.0508,0.0469,0.0,0.159,0.0619,136.011
4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0.0,-6.181,0.119,0.321,0.0,0.42,0.464,90.03
3Bi3ws3uigvFSmfTcSLjnp,0.57,0.643,1.0,-7.531,0.0861,0.158,0.000459,0.112,0.325,146.906
3BjwSq6phb60SOdTZw5pZY,0.481,0.362,3.0,-10.766,0.209,0.237,0.0,0.114,0.639,83.605
4tBNl51vv4ekUT1APoSWij,0.656,0.741,11.0,-1.252,0.0868,0.134,0.0,0.416,0.284,110.806
3B5yl01KF06NkYG39BdTBa,0.714,0.691,4.0,-4.322,0.0621,0.311,2.08e-05,0.258,0.548,99.002
6u3CPnFMKANYgfdiifFOiJ,0.539,0.615,1.0,-8.746,0.252,0.173,0.0056,0.144,0.493,163.924
5aKvdpWyjO14xB04CTEpEw,0.96,0.626,7.0,-6.101,0.0422,0.198,3.2e-06,0.686,0.89,111.014
2IcHKhyhlaQRoZplICg17l,0.544,0.743,0.0,-4.17,0.204,0.27,0.0,0.401,0.518,179.634
6WmiK2assqEPtmqDnn7Dxc,0.728,0.467,5.0,-6.144,0.0581,0.281,0.0,0.103,0.339,99.914
5V6TcpbAtz5Q0HC0G6XJhF,0.711,0.476,8.0,-5.255,0.278,0.547,1.56e-05,0.56,0.654,129.762
2dkCED8COm91KyrDgvslOq,0.648,0.596,0.0,-6.862,0.41,0.154,0.0,0.332,0.465,134.982
5m0eMnsWwzgGsUxe1mhFYR,0.791,0.366,1.0,-8.337,0.0966,0.744,7.24e-06,0.106,0.335,124.878
0IIn18QlxCeUpLPRaR6a7K,0.779,0.714,1.0,-6.707,0.0949,0.561,0.0129,0.112,0.481,89.973
60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,11.0,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035
0OEKGHJFPl3qI3BMsyqhzc,0.436,0.505,8.0,-9.963,0.0428,0.318,6.96e-06,0.12,0.391,124.855
23tZbR3A6G52shxX4CQg92,0.783,0.859,10.0,-5.712,0.125,0.412,4.9e-05,0.113,0.538,100.99
3E2GaYRo0NLKLX3R00e5t8,0.476,0.451,5.0,-11.495,0.0572,0.789,0.559,0.0933,0.545,93.822
4KvwFkvB19nL2hWM096blY,0.693,0.668,0.0,-6.367,0.0333,0.575,0.0726,0.143,0.759,159.969
3T6YpSTeFtJBLgGulRk5Mi,0.68,0.544,11.0,-9.349,0.167,0.116,0.0,0.0903,0.515,139.958
6IAgarq2wDeYzpsY2Kx0Hw,0.827,0.553,1.0,-5.296,0.032,0.0227,1.52e-05,0.176,0.0631,110.015
5WoaF1B5XIEnWfmb5NZikf,0.674,0.506,6.0,-10.532,0.0434,0.173,0.0,0.0866,0.183,145.965
0q75NwOoFiARAVp4EXU4Bs,0.795,0.594,0.0,-6.2,0.0748,0.112,0.0,0.162,0.409,135.002
0wXuerDYiBnERgIpbb3JBR,0.743,0.347,1.0,-11.174,0.121,0.167,0.00951,0.103,0.572,160.143
0PJIbOdMs3bd5AT8liULMQ,0.418,0.724,5.0,-3.724,0.0964,0.213,0.0,0.112,0.604,78.521
4sFzG7iUlyPmuyASCkre9A,0.793,0.489,8.0,-10.984,0.284,0.25,0.000101,0.432,0.47,120.097
4at3d5QWnlibMVN75ECDrp,0.61,0.458,9.0,-11.336,0.36,0.696,0.000103,0.0852,0.246,192.099
1m8WpLYXEiNVZchsWEcCSy,0.461,0.653,6.0,-8.617,0.327,0.158,0.0,0.197,0.588,81.628
3pXF1nA74528Edde4of9CC,0.765,0.356,11.0,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991
610BVUQMZpmt3eROWX9ZC1,0.558,0.521,11.0,-10.125,0.0551,0.0874,2.99e-06,0.21,0.287,107.299
1E2ePlJmijVSX0o1G9TFgR,0.795,0.594,0.0,-6.2,0.0747,0.111,0.0,0.162,0.409,135.002
2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,1.0,-7.163,0.0615,0.111,0.0,0.134,0.508,133.629
1wZqJM5FGDEl3FjHDxDyQd,0.717,0.347,11.0,-10.265,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987
6oEVnWKgPqIEPc53OYDNqG,0.45,0.352,1.0,-11.733,0.267,0.649,3.8e-06,0.249,0.408,102.679
1MQ8ydvrTnn2QJgXFATJvD,0.773,0.564,1.0,-7.241,0.249,0.00561,1.99e-05,0.213,0.0588,155.976
66kQ7wr4d2LwwSjr7HXcyr,0.705,0.628,5.0,-5.362,0.0489,0.0287,0.0193,0.0863,0.465,96.799
43PuMrRfbyyuz4QpZ3oAwN,0.525,0.433,6.0,-10.598,0.185,0.107,0.0,0.135,0.276,160.108
6gU9OKjOE7ghfEd55oRO57,0.4,0.366,8.0,-9.405,0.0597,0.242,0.0,0.126,0.161,73.313
5BOBHIBuzvQuIYL1E1nDzl,0.709,0.49,4.0,-7.457,0.0757,0.11,0.00345,0.12,0.0397,155.069
7IUKbORbtCOoarQHebDn5l,0.661,0.678,1.0,-3.8,0.26,0.756,0.0,0.0997,0.512,128.823
0bxmVPKnEopTyuMMkaTvUb,0.528,0.523,7.0,-4.82,0.0523,0.833,1.53e-06,0.103,0.692,93.06
7DfFc7a6Rwfi3YQMRbDMau,0.721,0.339,0.0,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83
0mfCH4nfpshBQR9ueZP5eP,0.656,0.432,6.0,-9.481,0.217,0.443,0.0,0.132,0.0897,97.022
4nw0S8MtvcLSpXCS9M8ciL,0.664,0.61,7.0,-6.432,0.339,0.145,0.0,0.097,0.472,76.024
3O8NlPh2LByMU9lSRSHedm,0.59,0.468,10.0,-11.083,0.185,0.0789,0.0,0.101,0.349,92.287
6BIcjFZIVDZxNAcofRFPx4,0.618,0.552,8.0,-6.863,0.0981,0.176,0.0,0.252,0.586,81.975
1sQBPGypjSgEgJZvD8u8ty,0.389,0.507,11.0,-9.026,0.0621,0.259,0.0441,0.142,0.364,74.718
1cAL4sFzXXRMbpZnTPa7Zi,0.66,0.698,5.0,-6.266,0.0467,0.0266,0.0,0.296,0.396,120.959
7Ffgp7DIow5wECYQyzEiTq,0.72,0.647,1.0,-5.411,0.0642,0.0116,0.000206,0.571,0.809,157.877
3nXrCAE44KlevAkQB2XWcN,0.514,0.506,10.0,-7.095,0.28,0.402,2.56e-05,0.191,0.312,88.044
3oCJJksC12uFxkt3RQ7rbV,0.83,0.577,4.0,-5.156,0.256,0.0178,8.15e-05,0.0436,0.63,92.973
0BhvzFxq3FHiMdGcLiTphr,0.676,0.56,4.0,-6.024,0.0643,0.0112,0.00403,0.137,0.551,178.555
6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,1.0,-6.756,0.153,0.123,0.0,0.155,0.136,92.928
51rPRW8NjxZoWPPjnRGzHw,0.704,0.487,9.0,-6.407,0.0604,0.669,8.64e-05,0.111,0.313,121.726
2wBCrtJS3E3TimRZ5MElTI,0.539,0.414,1.0,-9.156,0.0601,0.253,1.3e-06,0.143,0.123,94.895
6Hgh47WXVKtXN5zGOu0hjI,0.652,0.678,2.0,-6.183,0.0541,0.183,3.26e-05,0.106,0.28,72.989
1Tt4sE4pXi57mTD1GCzsqm,0.671,0.314,5.0,-8.091,0.244,0.11,0.0,0.0825,0.296,110.898
3TTMUI5dFcbeNSDTTDY9M8,0.679,0.728,5.0,-3.092,0.154,0.159,0.0,0.107,0.46,152.001
3tZs3nVjySLbL320lP4mvs,0.415,0.313,1.0,-12.945,0.0561,0.255,1.4e-05,0.117,0.0875,84.953
4LkLfPYc3yjOta7Gk8FDRB,0.547,0.294,7.0,-10.202,0.0482,0.0607,0.786,0.0933,0.11,105.027
7I2hbb8rsTvJR5PtaywRkv,0.678,0.263,9.0,-18.118,0.044,0.655,0.0345,0.103,0.18,90.992
0Hm61sSVBycsO5Se5mbKdu,0.73,0.735,7.0,-10.572,0.0548,0.0768,0.164,0.338,0.693,104.77
0YMe6PHRbeDcN7KJdCG0bW,0.747,0.531,8.0,-5.99,0.0477,0.266,1.8e-06,0.192,0.785,88.009
58k32my5lKofeZRtIvBDg9,0.676,0.536,2.0,-8.79,0.0432,0.403,3.37e-05,0.105,0.373,79.037
1PrVLmXkJjh2vEhmBEKLeM,0.626,0.597,6.0,-9.943,0.33,0.614,1.53e-05,0.122,0.578,80.985
6nXiaXqSZAJuOG6q66mZV1,0.858,0.435,6.0,-9.611,0.116,0.566,0.0893,0.106,0.824,136.891
6RT5ir7all6RgZEAupLNlO,0.565,0.25,11.0,-8.927,0.0306,0.743,7.26e-05,0.109,0.163,109.048
6EG0w98d2S1u1copDAHDqP,0.717,0.459,4.0,-11.101,0.236,0.386,0.0123,0.143,0.373,143.948
24G1PXBWoRgV0wDXZKwxzz,0.838,0.536,2.0,-6.288,0.0435,0.072,0.000259,0.208,0.89,119.956
1zm4wE5UxlqWMkaGWcopsj,0.694,0.796,1.0,-6.7,0.302,0.209,3.09e-05,0.288,0.919,156.861
5VlTQnZO89Ioku8ssdbqJk,0.505,0.267,9.0,-13.763,0.05,0.279,0.0,0.096,0.439,143.929
6oIahjoSHQ3GQJg0hrLdzY,0.524,0.699,1.0,-5.559,0.0462,0.303,0.0,0.769,0.703,145.191
3uouaAVXpQR3X8RYkJyitQ,0.589,0.652,10.0,-7.498,0.373,0.704,0.00055,0.125,0.486,158.49
6UYbt0ZVXP5pnrhzk8z2d8,0.745,0.504,3.0,-10.405,0.307,0.0162,0.00122,0.432,0.434,114.901
0Ifg6sEGK8dH0XDD4pzKTl,0.747,0.494,3.0,-7.957,0.141,0.393,0.0,0.0982,0.624,76.006
7yL2rOcAcUdLjT89zqWzgu,0.552,0.542,1.0,-9.487,0.292,0.115,0.0,0.122,0.417,88.248
7888F1QWPTn4cPbuknNV4T,0.779,0.721,6.0,-6.371,0.214,0.122,0.00252,0.0765,0.822,178.046
1PcRrMqmrFejKGqqqEZm3s,0.638,0.253,4.0,-10.232,0.302,0.567,0.576,0.12,0.537,145.05
62PclpoBFLl50PJpiJA5RT,0.648,0.59,2.0,-9.664,0.0942,0.697,0.808,0.111,0.401,81.045
1dekstoglmqX3fq3K42sux,0.476,0.525,11.0,-8.418,0.0825,0.151,0.00124,0.0853,0.313,104.973
3Xsmpypmc2DcxQBbmnnrB5,0.643,0.638,10.0,-7.753,0.0424,0.00675,1.78e-05,0.132,0.959,77.505
1tXWUIFKPPHLAth1zCGfmj,0.647,0.578,7.0,-7.232,0.129,0.62,0.000845,0.12,0.373,179.048
29M1mAkW4VlxJ4noKN0RxY,0.868,0.563,9.0,-7.448,0.172,0.506,2.53e-05,0.15,0.559,139.971
6zVkLCrNjslRlGLhmVBrXJ,0.601,0.415,5.0,-12.432,0.262,0.78,6.04e-05,0.586,0.338,85.928
00selpxxljfn9n5Pf4K3VR,0.583,0.405,0.0,-11.295,0.0534,0.643,0.00391,0.108,0.549,84.997
5yozbGmaHKYcNW1qE26qMl,0.636,0.537,2.0,-6.235,0.193,0.239,0.0121,0.141,0.544,166.022
5PF2WtSZV4EtmGx4oER1zt,0.748,0.67,8.0,-7.118,0.0842,0.223,7.6e-05,0.146,0.331,111.353
439zbDDCpOPntEFlZFHKbY,0.806,0.557,9.0,-6.007,0.0767,0.184,0.0,0.168,0.815,113.033
4emJOvmhqWJAxpwB7c9JJw,0.299,0.472,6.0,-8.12,0.037,0.0964,3.95e-05,0.213,0.223,127.469
2dQkCBUasJzLfNjSumrRDd,0.829,0.72,8.0,-5.727,0.141,0.203,0.0,0.39,0.835,96.051
3TZ1wHauKG6dMcn7LcQq6G,0.884,0.756,8.0,-6.831,0.202,0.326,0.0481,0.304,0.784,119.029
6p56fflyWLspRsipBqZabq,0.659,0.484,11.0,-12.495,0.0403,0.346,0.00168,0.122,0.436,149.848
2IQjNT6EXEEJhR3x5KnlOU,0.585,0.555,8.0,-5.589,0.337,0.807,1.31e-05,0.0913,0.507,87.979
02oUEbDQXcVITlLQKMPN1F,0.856,0.518,0.0,-10.217,0.192,0.346,0.452,0.221,0.161,117.018
0XkQ23l4GT8sFHgeNRGAO4,0.501,0.643,1.0,-6.763,0.0383,0.0605,0.000137,0.151,0.22,130.85
5JycxhApZmzbA4xSwvqh6k,0.523,0.543,5.0,-8.39,0.156,0.65,0.0,0.257,0.318,116.161
2tKXH7NdVrrjDvQrv9CCVd,0.667,0.543,2.0,-5.406,0.252,0.302,3.01e-05,0.104,0.447,153.845
6Rrehwtm21J7E6r5b2kEHq,0.839,0.655,9.0,-5.793,0.049,0.161,0.00026,0.153,0.754,123.004
4HnvRYwwhulZMABmLK86ue,0.707,0.596,11.0,-7.592,0.0641,0.123,0.0,0.11,0.445,147.884
7DtR0hvbNoAPujh1d4KIxZ,0.693,0.435,3.0,-8.348,0.0459,0.264,0.764,0.106,0.58,160.075
2QLNDKL7hZyh2OZ8UL9WrV,0.413,0.227,5.0,-10.871,0.0756,0.411,0.0,0.0912,0.354,86.35
3GaIA718XNZODneN1KW6Vr,0.76,0.625,10.0,-6.82,0.0575,0.145,0.0463,0.104,0.727,133.994
1h27BIK3pnULp2uH7rSAEd,0.795,0.729,5.0,-7.051,0.27,0.4,0.0,0.108,0.841,171.815
5k5ZVVrn8Pu6ltw3wKuPCO,0.464,0.126,11.0,-16.383,0.0647,0.816,3.67e-06,0.559,0.181,103.176
0ytL9uW7hCZh1Wn7kOQteq,0.684,0.35,7.0,-9.399,0.0495,0.607,0.0,0.426,0.263,103.951
4Ami4MTReWxztxGW1ZmOk8,0.551,0.674,7.0,-5.15,0.425,0.0446,0.0,0.0922,0.55,147.368
58VNpcJpI5dEKxYByCkbXc,0.589,0.527,0.0,-9.962,0.0342,0.599,0.000111,0.0853,0.132,133.981
4ROzAiT7TDnLNwZm1LWepl,0.601,0.558,10.0,-7.325,0.0371,0.172,2e-06,0.142,0.377,123.966
5FChOu6NfR5w7YLgDmXXnC,0.236,0.582,1.0,-7.592,0.0348,0.0584,0.00277,0.34,0.265,67.131
50aTwBKhPD3D3BW04UtjmA,0.548,0.655,7.0,-6.05,0.11,0.00478,0.0,0.125,0.183,179.884
43czZSFDYr2i6HDJw580n5,0.76,0.509,4.0,-6.838,0.0354,0.0212,4.09e-05,0.0308,0.869,139.986
7fhFr1lYnxm3XyprL3Wnv8,0.686,0.658,7.0,-5.405,0.117,0.0115,0.000117,0.0758,0.409,142.056
0dgehlr08kKoyl2nG7Dhv4,0.656,0.701,1.0,-7.056,0.0937,0.419,1.2e-05,0.102,0.826,90.024
3PJiE71oOxVPzMYYt6MI7G,0.753,0.868,7.0,-2.318,0.097,0.173,0.0,0.268,0.709,130.081
63bAGRSSX2V1hhPSP2NpBC,0.802,0.382,10.0,-7.356,0.0312,0.792,0.163,0.0783,0.581,99.969
0Kb8kakHEmns0x1HFFeX5X,0.68,0.177,6.0,-18.887,0.291,0.798,0.000863,0.109,0.327,149.946
7FSHUkLuZipISCAvdgxEc2,0.705,0.708,8.0,-6.761,0.0653,0.28,0.0128,0.207,0.926,113.998
7yOEBtOgzkgN52pfM7SOnm,0.479,0.442,6.0,-8.764,0.124,0.858,0.0,0.229,0.277,99.406
7t4ihBlcMdkyUeO6W1DfYH,0.784,0.521,1.0,-8.217,0.0529,0.323,0.000283,0.0518,0.682,78.456
58aAwDsUeZsl5DjBkqMuBG,0.597,0.533,7.0,-8.406,0.0454,0.197,2.49e-06,0.114,0.256,134.165
62kHSw6wBh4c6UemJCb5p6,0.858,0.426,10.0,-8.879,0.0402,0.00586,0.761,0.0986,0.419,89.981
3XEJrEHmUBAtPvk9UsysV5,0.593,0.666,9.0,-11.269,0.081,0.686,0.000992,0.258,0.827,167.007
6QpZXzHcOgXK41Y3YCx203,0.342,0.294,2.0,-15.989,0.0426,0.592,0.674,0.0944,0.132,84.014
67PfKFPREimYeu8UPAUVAK,0.843,0.478,7.0,-8.969,0.0474,0.111,0.216,0.09,0.539,144.002
3IQ6PPDCEJBRFiqUCWeyI0,0.647,0.459,6.0,-13.058,0.12,0.364,0.337,0.294,0.261,95.908
6ISm3GwztEFGsDKuF2X8fl,0.785,0.342,1.0,-7.755,0.0537,0.695,0.0,0.111,0.583,102.986
0Zgcv1wy4bRWpfsM27uPGK,0.584,0.389,11.0,-12.315,0.154,0.689,0.0,0.319,0.288,79.976
6I9gDbfmE9hmHHWQVmvkGZ,0.365,0.378,2.0,-8.828,0.0443,0.382,0.0,0.0667,0.225,112.688
4RrJBZZ41eKEZAylP1A9t1,0.719,0.715,4.0,-6.549,0.0758,0.0849,0.00582,0.142,0.393,87.922
1eYHAdDUKLUUWn0lhZgyUz,0.613,0.602,2.0,-9.939,0.0734,0.172,0.00728,0.138,0.147,97.198
57u4qXUFPo9MtMPTjQXv8Y,0.672,0.594,2.0,-7.859,0.267,0.111,8.45e-06,0.101,0.0774,141.057
04LlU1JuheF9ROhxK9VG3u,0.729,0.57,6.0,-5.209,0.0493,0.113,0.00152,0.149,0.704,136.048
2ZepXst6ONb7w798ndEg5a,0.8,0.63,8.0,-5.457,0.116,0.17,0.0,0.0997,0.75,85.076
6t8ZKSOjhFVwvrJdRcKytT,0.806,0.443,7.0,-8.967,0.0704,0.266,0.00224,0.302,0.489,109.944
6FwuRS7LLtemBSw18PK2fz,0.64,0.459,11.0,-8.012,0.116,0.254,0.000251,0.153,0.493,84.95
1uuLv1p8Ztl8Ysljymkdrh,0.614,0.447,7.0,-10.581,0.0325,0.314,3.04e-06,0.135,0.565,145.085
125DSBjIfOOCkmyRukprZT,0.599,0.484,8.0,-11.866,0.06,0.652,0.0104,0.0962,0.371,152.001
2m9N5pZkg7wkgLadlvWcpj,0.714,0.798,9.0,-10.997,0.0532,0.835,0.0133,0.0969,0.562,115.972
3wGe2HZz3Krnb5pvN50uf4,0.415,0.767,5.0,-8.253,0.215,0.711,0.0,0.811,0.76,109.792
7epN5VB7jzztkow06wBzzP,0.567,0.573,5.0,-4.91,0.272,0.613,5.13e-05,0.389,0.638,109.034
